Epoch,Train Loss,Val Loss,Mean IoU,Time (s)
1,1.1324853939669473,1.2304289937019348,0.14426415567609108,129.49337434768677
2,0.6181474051305226,0.6165686249732971,0.191601380950018,129.58291220664978
3,0.3884786473853247,0.3695093244314194,0.1922655741371253,130.0823998451233
4,0.26591749276433674,0.2707156389951706,0.1922655741371253,123.95018768310547
